=== DVD Bounce Heading Selection ===
DVD heading selections so far: 5
Successful interaction entries: 2
Completed 30 s interactions: 2
Abandoned before interaction: 0
Abandoned after interaction: 0
Cooldown ignored detections: 17
Current human phase: APPROACH
Reposition commits: 0
Settle successes: 2

Open beam rule: inf OR range >= 4.5000 m
Minimum accepted sector width: 18.0000 deg
Sector edge margin: 8.0000 deg
Preferred bounce band: +/-55.0000 to +/-150.0000 deg
Fallback bounce band: +/-35.0000 to +/-165.0000 deg

Accepted open sectors: 2
Widest open sector beams: 208
Preferred left candidates: 116
Preferred right candidates: 102
Fallback candidates: 288

=== Result ===
Selected behaviour: preferred random side-bounce
Selected side: right/negative
Selected index: 123
Selected angle: -118.4144 deg
Representative range: 4.7639 m

=== Laser Scan Values ===
  [ 639]  angle= 139.9442 deg  range=inf m  open=yes  preferred=yes
  [ 640]  angle= 140.4449 deg  range=inf m  open=yes  preferred=yes
  [ 641]  angle= 140.9456 deg  range=inf m  open=yes  preferred=yes
  [ 642]  angle= 141.4463 deg  range=inf m  open=yes  preferred=yes
  [ 643]  angle= 141.9470 deg  range=inf m  open=yes  preferred=yes
  [ 644]  angle= 142.4477 deg  range=inf m  open=yes  preferred=yes
  [ 645]  angle= 142.9484 deg  range=inf m  open=yes  preferred=yes
  [ 646]  angle= 143.4491 deg  range=inf m  open=yes  preferred=yes
  [ 647]  angle= 143.9498 deg  range=inf m  open=yes  preferred=yes
  [ 648]  angle= 144.4505 deg  range=inf m  open=yes  preferred=yes
  [ 649]  angle= 144.9512 deg  range=inf m  open=yes  preferred=yes
  [ 650]  angle= 145.4519 deg  range=4.1731 m  open=no  preferred=yes
  [ 651]  angle= 145.9526 deg  range=4.1748 m  open=no  preferred=yes
  [ 652]  angle= 146.4533 deg  range=4.1768 m  open=no  preferred=yes
  [ 653]  angle= 146.9540 deg  range=4.1791 m  open=no  preferred=yes
  [ 654]  angle= 147.4547 deg  range=4.1818 m  open=no  preferred=yes
  [ 655]  angle= 147.9553 deg  range=4.1848 m  open=no  preferred=yes
  [ 656]  angle= 148.4560 deg  range=4.1881 m  open=no  preferred=yes
  [ 657]  angle= 148.9567 deg  range=4.1917 m  open=no  preferred=yes
  [ 658]  angle= 149.4574 deg  range=4.1957 m  open=no  preferred=yes
  [ 659]  angle= 149.9581 deg  range=4.2000 m  open=no  preferred=yes
  [ 660]  angle= 150.4588 deg  range=4.2046 m  open=no  preferred=no
  [ 661]  angle= 150.9595 deg  range=4.2095 m  open=no  preferred=no
  [ 662]  angle= 151.4602 deg  range=4.2148 m  open=no  preferred=no
  [ 663]  angle= 151.9609 deg  range=4.2204 m  open=no  preferred=no
  [ 664]  angle= 152.4616 deg  range=4.2264 m  open=no  preferred=no
  [ 665]  angle= 152.9623 deg  range=4.2327 m  open=no  preferred=no
  [ 666]  angle= 153.4630 deg  range=4.2394 m  open=no  preferred=no
  [ 667]  angle= 153.9637 deg  range=4.2463 m  open=no  preferred=no
  [ 668]  angle= 154.4644 deg  range=4.2537 m  open=no  preferred=no
  [ 669]  angle= 154.9651 deg  range=4.2614 m  open=no  preferred=no
  [ 670]  angle= 155.4658 deg  range=4.2694 m  open=no  preferred=no
  [ 671]  angle= 155.9665 deg  range=4.2778 m  open=no  preferred=no
  [ 672]  angle= 156.4672 deg  range=4.2866 m  open=no  preferred=no
  [ 673]  angle= 156.9679 deg  range=4.2957 m  open=no  preferred=no
  [ 674]  angle= 157.4686 deg  range=4.3052 m  open=no  preferred=no
  [ 675]  angle= 157.9692 deg  range=4.3151 m  open=no  preferred=no
  [ 676]  angle= 158.4699 deg  range=4.3253 m  open=no  preferred=no
  [ 677]  angle= 158.9706 deg  range=4.3360 m  open=no  preferred=no
  [ 678]  angle= 159.4713 deg  range=4.3470 m  open=no  preferred=no
  [ 679]  angle= 159.9720 deg  range=4.3584 m  open=no  preferred=no
  [ 680]  angle= 160.4727 deg  range=4.3702 m  open=no  preferred=no
  [ 681]  angle= 160.9734 deg  range=4.3824 m  open=no  preferred=no
  [ 682]  angle= 161.4741 deg  range=4.3950 m  open=no  preferred=no
  [ 683]  angle= 161.9748 deg  range=4.4080 m  open=no  preferred=no
  [ 684]  angle= 162.4755 deg  range=4.4214 m  open=no  preferred=no
  [ 685]  angle= 162.9762 deg  range=4.4352 m  open=no  preferred=no
  [ 686]  angle= 163.4769 deg  range=4.4495 m  open=no  preferred=no
  [ 687]  angle= 163.9776 deg  range=4.4642 m  open=no  preferred=no
  [ 688]  angle= 164.4783 deg  range=4.4794 m  open=no  preferred=no
  [ 689]  angle= 164.9790 deg  range=4.4950 m  open=no  preferred=no
  [ 690]  angle= 165.4797 deg  range=4.5110 m  open=yes  preferred=no
  [ 691]  angle= 165.9804 deg  range=4.5276 m  open=yes  preferred=no
  [ 692]  angle= 166.4811 deg  range=4.5445 m  open=yes  preferred=no
  [ 693]  angle= 166.9818 deg  range=4.5620 m  open=yes  preferred=no
  [ 694]  angle= 167.4825 deg  range=4.5799 m  open=yes  preferred=no
  [ 695]  angle= 167.9831 deg  range=4.5984 m  open=yes  preferred=no
  [ 696]  angle= 168.4838 deg  range=4.6173 m  open=yes  preferred=no
  [ 697]  angle= 168.9845 deg  range=4.6368 m  open=yes  preferred=no
  [ 698]  angle= 169.4852 deg  range=4.6568 m  open=yes  preferred=no
  [ 699]  angle= 169.9859 deg  range=4.6773 m  open=yes  preferred=no
  [ 700]  angle= 170.4866 deg  range=4.6983 m  open=yes  preferred=no
  [ 701]  angle= 170.9873 deg  range=4.7200 m  open=yes  preferred=no
  [ 702]  angle= 171.4880 deg  range=4.7421 m  open=yes  preferred=no
  [ 703]  angle= 171.9887 deg  range=4.7649 m  open=yes  preferred=no
  [ 704]  angle= 172.4894 deg  range=4.7882 m  open=yes  preferred=no
  [ 705]  angle= 172.9901 deg  range=4.8121 m  open=yes  preferred=no
  [ 706]  angle= 173.4908 deg  range=4.8367 m  open=yes  preferred=no
  [ 707]  angle= 173.9915 deg  range=4.8618 m  open=yes  preferred=no
  [ 708]  angle= 174.4922 deg  range=4.8876 m  open=yes  preferred=no
  [ 709]  angle= 174.9929 deg  range=4.9141 m  open=yes  preferred=no
  [ 710]  angle= 175.4936 deg  range=4.9412 m  open=yes  preferred=no
  [ 711]  angle= 175.9943 deg  range=4.9690 m  open=yes  preferred=no
  [ 712]  angle= 176.4950 deg  range=4.9975 m  open=yes  preferred=no
  [ 713]  angle= 176.9957 deg  range=5.0268 m  open=yes  preferred=no
  [ 714]  angle= 177.4964 deg  range=5.0567 m  open=yes  preferred=no
  [ 715]  angle= 177.9970 deg  range=5.0874 m  open=yes  preferred=no
  [ 716]  angle= 178.4977 deg  range=5.1189 m  open=yes  preferred=no
  [ 717]  angle= 178.9984 deg  range=5.1512 m  open=yes  preferred=no
  [ 718]  angle= 179.4991 deg  range=5.1842 m  open=yes  preferred=no
  [ 719]  angle= 179.9998 deg  range=5.2181 m  open=yes  preferred=no
